InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
544477,22633,HAND WARMER UNION JACK,4,11/08/2011 00:00,1.85,13104.0,United Kingdom
539873,22961,JAM MAKING SET PRINTED,28,08/03/2011 00:00,4.25,12682.0,United Kingdom
537644,84406B,CREAM CUPID HEARTS COAT HANGER,6,01/14/2011 00:00,2.75,12480.0,Germany
536472,71053,WHITE METAL LANTERN,1,03/30/2011 00:00,3.39,12361.0,United Kingdom
540078,22138,BAKING SET 9 PIECE RETROSPOT,8,09/14/2011 00:00,4.95,12713.0,United Kingdom
538961,22633,HAND WARMER UNION JACK,17,04/29/2011 00:00,1.85,12600.0,Netherlands
542840,22752,SET 7 BABUSHKA NESTING BOXES,5,10/15/2011 00:00,7.65,12971.0,United Kingdom
543332,22138,BAKING SET 9 PIECE RETROSPOT,19,09/26/2011 00:00,4.95,13008.0,United Kingdom
542482,21754,HOME BUILDING BLOCK WORD,10,05/29/2011 00:00,5.95,12935.0,United Kingdom
542475,21730,GLASS STAR FROSTED T-LIGHT HOLDER,29,10/10/2011 00:00,4.25,12935.0,United Kingdom
537379,22633,HAND WARMER UNION JACK,7,05/30/2011 00:00,1.85,12453.0,United Kingdom
536793,21754,HOME BUILDING BLOCK WORD,15,03/21/2011 00:00,5.95,12397.0,United Kingdom
544230,22633,HAND WARMER UNION JACK,9,03/10/2011 00:00,1.85,13087.0,United Kingdom
539907,22961,JAM MAKING SET PRINTED,2,09/23/2011 00:00,4.25,12686.0,United Kingdom
541374,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,09/02/2011 00:00,4.25,12830.0,France
541992,84029E,RED WOOLLY HOTTIE WHITE HEART,18,03/31/2011 00:00,3.75,12890.0,United Kingdom
543857,84406B,CREAM CUPID HEARTS COAT HANGER,5,04/03/2011 00:00,2.75,13070.0,United Kingdom
543265,71053,WHITE METAL LANTERN,7,04/17/2011 00:00,3.39,12998.0,France
539600,84029E,RED WOOLLY HOTTIE WHITE HEART,12,10/03/2011 00:00,3.75,12647.0,United Kingdom
537580,22633,HAND WARMER UNION JACK,16,11/11/2011 00:00,1.85,12473.0,United Kingdom
541289,84029E,RED WOOLLY HOTTIE WHITE HEART,28,03/27/2011 00:00,3.75,12819.0,United Kingdom
540916,22138,BAKING SET 9 PIECE RETROSPOT,4,05/29/2011 00:00,4.95,12781.0,United Kingdom
541329,22138,BAKING SET 9 PIECE RETROSPOT,8,04/03/2011 00:00,4.95,12825.0,United Kingdom
543542,21754,HOME BUILDING BLOCK WORD,8,12/10/2010 00:00,5.95,13030.0,United Kingdom
537610,21730,GLASS STAR FROSTED T-LIGHT HOLDER,22,07/17/2011 00:00,4.25,12476.0,United Kingdom
541531,84029E,RED WOOLLY HOTTIE WHITE HEART,7,09/19/2011 00:00,3.75,12845.0,United Kingdom
536808,84406B,CREAM CUPID HEARTS COAT HANGER,8,07/05/2011 00:00,2.75,12397.0,United Kingdom
544048,22752,SET 7 BABUSHKA NESTING BOXES,20,03/01/2011 00:00,7.65,13077.0,United Kingdom
540745,84029E,RED WOOLLY HOTTIE WHITE HEART,9,06/13/2011 00:00,3.75,12770.0,United Kingdom
544160,84406B,CREAM CUPID HEARTS COAT HANGER,18,11/07/2011 00:00,2.75,13086.0,United Kingdom
538306,71053,WHITE METAL LANTERN,17,03/18/2011 00:00,3.39,12544.0,United Kingdom
537397,22138,BAKING SET 9 PIECE RETROSPOT,1,07/26/2011 00:00,4.95,12456.0,United Kingdom
543922,22138,BAKING SET 9 PIECE RETROSPOT,7,09/03/2011 00:00,4.95,13071.0,United Kingdom
539896,22752,SET 7 BABUSHKA NESTING BOXES,11,07/01/2011 00:00,7.65,12684.0,United Kingdom
537988,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,10/24/2011 00:00,2.55,12509.0,United Kingdom
541122,22633,HAND WARMER UNION JACK,32,08/27/2011 00:00,1.85,12799.0,United Kingdom
544948,22752,SET 7 BABUSHKA NESTING BOXES,9,07/18/2011 00:00,7.65,13120.0,France
540541,22961,JAM MAKING SET PRINTED,8,06/02/2011 00:00,4.25,12761.0,United Kingdom
542192,84029E,RED WOOLLY HOTTIE WHITE HEART,14,06/18/2011 00:00,3.75,12901.0,United Kingdom
537959,71053,WHITE METAL LANTERN,21,09/10/2011 00:00,3.39,12508.0,United Kingdom
545152,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,08/29/2011 00:00,2.55,13140.0,United Kingdom
544951,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,02/08/2011 00:00,4.25,13120.0,France
543876,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,07/07/2011 00:00,2.55,13070.0,United Kingdom
536774,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,05/06/2011 00:00,4.25,12396.0,United Kingdom
544001,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,07/20/2011 00:00,4.25,13073.0,United Kingdom
538034,21754,HOME BUILDING BLOCK WORD,9,09/14/2011 00:00,5.95,12511.0,United Kingdom
537806,71053,WHITE METAL LANTERN,14,06/06/2011 00:00,3.39,12495.0,Germany
538667,84029E,RED WOOLLY HOTTIE WHITE HEART,17,09/05/2011 00:00,3.75,12572.0,United Kingdom
542467,21754,HOME BUILDING BLOCK WORD,5,08/18/2011 00:00,5.95,12935.0,United Kingdom
544950,84029E,RED WOOLLY HOTTIE WHITE HEART,6,08/12/2011 00:00,3.75,13120.0,France
543138,84406B,CREAM CUPID HEARTS COAT HANGER,10,08/01/2011 00:00,2.75,12992.0,United Kingdom
544662,84029E,RED WOOLLY HOTTIE WHITE HEART,13,06/27/2011 00:00,3.75,13111.0,United Kingdom
537546,22961,JAM MAKING SET PRINTED,25,03/20/2011 00:00,4.25,12470.0,United Kingdom
538731,71053,WHITE METAL LANTERN,10,09/26/2011 00:00,3.39,12576.0,United Kingdom
539818,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,08/20/2011 00:00,4.25,12680.0,United Kingdom
540244,84406B,CREAM CUPID HEARTS COAT HANGER,19,04/09/2011 00:00,2.75,12740.0,Netherlands
540246,22633,HAND WARMER UNION JACK,10,07/22/2011 00:00,1.85,12740.0,Netherlands
536888,22633,HAND WARMER UNION JACK,7,11/21/2011 00:00,1.85,12404.0,United Kingdom
545190,22138,BAKING SET 9 PIECE RETROSPOT,6,04/15/2011 00:00,4.95,13142.0,France
541280,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,09/15/2011 00:00,4.25,12818.0,United Kingdom
541234,22138,BAKING SET 9 PIECE RETROSPOT,16,09/12/2011 00:00,4.95,12814.0,United Kingdom
542713,84406B,CREAM CUPID HEARTS COAT HANGER,13,04/02/2011 00:00,2.75,12964.0,United Kingdom
536895,84406B,CREAM CUPID HEARTS COAT HANGER,27,06/23/2011 00:00,2.75,12405.0,United Kingdom
540549,22961,JAM MAKING SET PRINTED,15,02/21/2011 00:00,4.25,12762.0,Spain
540932,84406B,CREAM CUPID HEARTS COAT HANGER,25,02/08/2011 00:00,2.75,12782.0,Netherlands
541111,84029E,RED WOOLLY HOTTIE WHITE HEART,21,07/11/2011 00:00,3.75,12796.0,United Kingdom
538823,22752,SET 7 BABUSHKA NESTING BOXES,5,11/08/2011 00:00,7.65,12584.0,United Kingdom
537324,71053,WHITE METAL LANTERN,6,08/25/2011 00:00,3.39,12443.0,United Kingdom
544892,84029E,RED WOOLLY HOTTIE WHITE HEART,25,07/30/2011 00:00,3.75,13120.0,France
539034,22752,SET 7 BABUSHKA NESTING BOXES,32,10/01/2011 00:00,7.65,12606.0,United Kingdom
539319,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,06/01/2011 00:00,2.55,12626.0,United Kingdom
537177,21754,HOME BUILDING BLOCK WORD,18,05/08/2011 00:00,5.95,12430.0,United Kingdom
543527,71053,WHITE METAL LANTERN,15,06/12/2011 00:00,3.39,13028.0,United Kingdom
540565,22138,BAKING SET 9 PIECE RETROSPOT,1,06/30/2011 00:00,4.95,12762.0,Spain
543306,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,03/26/2011 00:00,2.55,13006.0,United Kingdom
540559,22961,JAM MAKING SET PRINTED,27,10/25/2011 00:00,4.25,12762.0,Spain
537560,84029E,RED WOOLLY HOTTIE WHITE HEART,17,09/09/2011 00:00,3.75,12470.0,United Kingdom
537261,84406B,CREAM CUPID HEARTS COAT HANGER,8,05/10/2011 00:00,2.75,12436.0,United Kingdom
545188,22138,BAKING SET 9 PIECE RETROSPOT,11,04/09/2011 00:00,4.95,13142.0,France
538859,22752,SET 7 BABUSHKA NESTING BOXES,13,11/26/2011 00:00,7.65,12588.0,United Kingdom
543173,22633,HAND WARMER UNION JACK,10,05/26/2011 00:00,1.85,12992.0,United Kingdom
545013,22138,BAKING SET 9 PIECE RETROSPOT,10,05/12/2011 00:00,4.95,13135.0,United Kingdom
537308,22961,JAM MAKING SET PRINTED,2,07/07/2011 00:00,4.25,12443.0,United Kingdom
541132,84406B,CREAM CUPID HEARTS COAT HANGER,1,10/05/2011 00:00,2.75,12799.0,United Kingdom
540403,22138,BAKING SET 9 PIECE RETROSPOT,13,10/30/2011 00:00,4.95,12754.0,United Kingdom
536931,84406B,CREAM CUPID HEARTS COAT HANGER,9,05/24/2011 00:00,2.75,12414.0,United Kingdom
537990,21730,GLASS STAR FROSTED T-LIGHT HOLDER,25,09/08/2011 00:00,4.25,12509.0,United Kingdom
539013,84029E,RED WOOLLY HOTTIE WHITE HEART,24,08/27/2011 00:00,3.75,12604.0,United Kingdom
544387,21730,GLASS STAR FROSTED T-LIGHT HOLDER,23,04/29/2011 00:00,4.25,13098.0,Germany
542427,22138,BAKING SET 9 PIECE RETROSPOT,13,05/03/2011 00:00,4.95,12932.0,United Kingdom
544081,22633,HAND WARMER UNION JACK,6,05/20/2011 00:00,1.85,13079.0,United Kingdom
541791,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,11/10/2011 00:00,4.25,12870.0,United Kingdom
537434,22138,BAKING SET 9 PIECE RETROSPOT,19,02/26/2011 00:00,4.95,12460.0,Spain
545155,22961,JAM MAKING SET PRINTED,3,07/16/2011 00:00,4.25,13140.0,United Kingdom
542930,84406B,CREAM CUPID HEARTS COAT HANGER,18,12/05/2011 00:00,2.75,12980.0,United Kingdom
540391,71053,WHITE METAL LANTERN,5,11/02/2011 00:00,3.39,12754.0,United Kingdom
541119,21754,HOME BUILDING BLOCK WORD,1,05/08/2011 00:00,5.95,12798.0,United Kingdom
538063,21730,GLASS STAR FROSTED T-LIGHT HOLDER,32,05/30/2011 00:00,4.25,12520.0,United Kingdom
539499,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,04/12/2011 00:00,2.55,12632.0,United Kingdom
537726,22752,SET 7 BABUSHKA NESTING BOXES,30,02/13/2011 00:00,7.65,12481.0,United Kingdom
537622,22752,SET 7 BABUSHKA NESTING BOXES,13,06/21/2011 00:00,7.65,12476.0,United Kingdom
541962,84406B,CREAM CUPID HEARTS COAT HANGER,8,07/14/2011 00:00,2.75,12883.0,United Kingdom
543165,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,05/24/2011 00:00,4.25,12992.0,United Kingdom
538245,21754,HOME BUILDING BLOCK WORD,22,11/01/2011 00:00,5.95,12538.0,United Kingdom
540526,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,11/22/2011 00:00,2.55,12761.0,United Kingdom
537012,22633,HAND WARMER UNION JACK,6,05/13/2011 00:00,1.85,12419.0,United Kingdom
538458,21754,HOME BUILDING BLOCK WORD,8,05/01/2011 00:00,5.95,12552.0,United Kingdom
540662,22961,JAM MAKING SET PRINTED,8,10/27/2011 00:00,4.25,12767.0,United Kingdom
540236,22633,HAND WARMER UNION JACK,5,09/22/2011 00:00,1.85,12740.0,Netherlands
C545544,22138,BAKING SET 9 PIECE RETROSPOT,-1,04/03/2011 00:00,4.95,,United Kingdom
541658,71053,WHITE METAL LANTERN,2,09/23/2011 00:00,3.39,12861.0,United Kingdom
538727,22138,BAKING SET 9 PIECE RETROSPOT,8,04/16/2011 00:00,4.95,12576.0,United Kingdom
544671,22138,BAKING SET 9 PIECE RETROSPOT,20,11/11/2011 00:00,4.95,13111.0,United Kingdom
544699,71053,WHITE METAL LANTERN,16,02/10/2011 00:00,3.39,13111.0,United Kingdom
538442,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,05/05/2011 00:00,2.55,12552.0,United Kingdom
544098,22752,SET 7 BABUSHKA NESTING BOXES,13,07/16/2011 00:00,7.65,13080.0,United Kingdom
542655,84029E,RED WOOLLY HOTTIE WHITE HEART,11,04/03/2011 00:00,3.75,12953.0,United Kingdom
541471,22633,HAND WARMER UNION JACK,21,06/12/2011 00:00,1.85,12833.0,France
540330,22752,SET 7 BABUSHKA NESTING BOXES,4,12/21/2010 00:00,7.65,12744.0,United Kingdom
539105,21754,HOME BUILDING BLOCK WORD,1,02/27/2011 00:00,5.95,12613.0,United Kingdom
537557,84029E,RED WOOLLY HOTTIE WHITE HEART,15,07/30/2011 00:00,3.75,12470.0,United Kingdom
544963,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,05/15/2011 00:00,4.25,13123.0,United Kingdom
538719,71053,WHITE METAL LANTERN,14,03/11/2011 00:00,3.39,12575.0,United Kingdom
542305,84406B,CREAM CUPID HEARTS COAT HANGER,15,02/07/2011 00:00,2.75,12913.0,United Kingdom
538316,71053,WHITE METAL LANTERN,23,10/19/2011 00:00,3.39,12544.0,United Kingdom
538042,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,02/01/2011 00:00,2.55,12514.0,United Kingdom
539702,21754,HOME BUILDING BLOCK WORD,12,10/06/2011 00:00,5.95,12658.0,United Kingdom
544139,22138,BAKING SET 9 PIECE RETROSPOT,13,03/23/2011 00:00,4.95,13082.0,United Kingdom
541498,84029E,RED WOOLLY HOTTIE WHITE HEART,10,03/30/2011 00:00,3.75,12836.0,United Kingdom
538508,22633,HAND WARMER UNION JACK,10,02/24/2011 00:00,1.85,12558.0,United Kingdom
540916,22138,BAKING SET 9 PIECE RETROSPOT,9,05/29/2011 00:00,4.95,12781.0,United Kingdom
539823,71053,WHITE METAL LANTERN,6,01/26/2011 00:00,3.39,12680.0,United Kingdom
541695,71053,WHITE METAL LANTERN,8,04/22/2011 00:00,3.39,12864.0,United Kingdom
543846,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,05/22/2011 00:00,4.25,13068.0,Germany
543831,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,09/20/2011 00:00,4.25,13068.0,Germany
538559,84406B,CREAM CUPID HEARTS COAT HANGER,19,07/17/2011 00:00,2.75,12563.0,United Kingdom
538788,84406B,CREAM CUPID HEARTS COAT HANGER,14,08/21/2011 00:00,2.75,12584.0,United Kingdom
538831,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,11/10/2011 00:00,4.25,12585.0,United Kingdom
541613,84406B,CREAM CUPID HEARTS COAT HANGER,15,08/19/2011 00:00,2.75,12856.0,France
544293,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,07/17/2011 00:00,2.55,13089.0,United Kingdom
542426,84029E,RED WOOLLY HOTTIE WHITE HEART,4,03/21/2011 00:00,3.75,12932.0,United Kingdom
540781,21754,HOME BUILDING BLOCK WORD,3,07/31/2011 00:00,5.95,12772.0,United Kingdom
538187,71053,WHITE METAL LANTERN,30,04/23/2011 00:00,3.39,12533.0,France
536771,84406B,CREAM CUPID HEARTS COAT HANGER,1,07/24/2011 00:00,2.75,12396.0,United Kingdom
539428,22752,SET 7 BABUSHKA NESTING BOXES,16,03/04/2011 00:00,7.65,12632.0,United Kingdom
536523,22138,BAKING SET 9 PIECE RETROSPOT,7,01/16/2011 00:00,4.95,12369.0,United Kingdom
537489,22633,HAND WARMER UNION JACK,8,08/18/2011 00:00,1.85,12468.0,United Kingdom
539183,22138,BAKING SET 9 PIECE RETROSPOT,5,07/18/2011 00:00,4.95,12615.0,United Kingdom
544753,84029E,RED WOOLLY HOTTIE WHITE HEART,1,02/15/2011 00:00,3.75,13113.0,United Kingdom
537915,84029E,RED WOOLLY HOTTIE WHITE HEART,8,09/10/2011 00:00,3.75,12502.0,United Kingdom
542878,22633,HAND WARMER UNION JACK,1,12/08/2010 00:00,1.85,12974.0,United Kingdom
538929,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,06/15/2011 00:00,4.25,12599.0,United Kingdom
539626,71053,WHITE METAL LANTERN,5,11/06/2011 00:00,3.39,12649.0,United Kingdom
540998,22752,SET 7 BABUSHKA NESTING BOXES,12,02/15/2011 00:00,7.65,12789.0,United Kingdom
540643,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,04/20/2011 00:00,2.55,12767.0,United Kingdom
544974,22138,BAKING SET 9 PIECE RETROSPOT,25,08/06/2011 00:00,4.95,13123.0,United Kingdom
541675,21754,HOME BUILDING BLOCK WORD,9,05/13/2011 00:00,5.95,12862.0,United Kingdom
544284,22752,SET 7 BABUSHKA NESTING BOXES,23,02/23/2011 00:00,7.65,13089.0,United Kingdom
538067,22961,JAM MAKING SET PRINTED,14,06/09/2011 00:00,4.25,12520.0,United Kingdom
541432,21754,HOME BUILDING BLOCK WORD,29,05/06/2011 00:00,5.95,12830.0,France
543266,22752,SET 7 BABUSHKA NESTING BOXES,6,02/11/2011 00:00,7.65,12998.0,France
541869,71053,WHITE METAL LANTERN,3,09/03/2011 00:00,3.39,12880.0,United Kingdom
543599,84406B,CREAM CUPID HEARTS COAT HANGER,6,06/10/2011 00:00,2.75,13041.0,United Kingdom
540290,84029E,RED WOOLLY HOTTIE WHITE HEART,10,05/30/2011 00:00,3.75,12740.0,Netherlands
541487,85123A,WHITE HANGING HEART T-LIGHT HOLDER,27,04/17/2011 00:00,2.55,12833.0,France
536817,71053,WHITE METAL LANTERN,14,03/31/2011 00:00,3.39,12397.0,United Kingdom
537104,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,11/12/2011 00:00,4.25,12429.0,United Kingdom
543067,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,02/24/2011 00:00,4.25,12988.0,Spain
544735,84406B,CREAM CUPID HEARTS COAT HANGER,2,08/25/2011 00:00,2.75,13112.0,United Kingdom
540768,21754,HOME BUILDING BLOCK WORD,11,08/10/2011 00:00,5.95,12772.0,United Kingdom
540306,22633,HAND WARMER UNION JACK,10,04/07/2011 00:00,1.85,12740.0,Netherlands
544043,22752,SET 7 BABUSHKA NESTING BOXES,7,02/11/2011 00:00,7.65,13077.0,United Kingdom
544456,84029E,RED WOOLLY HOTTIE WHITE HEART,17,11/13/2011 00:00,3.75,13104.0,United Kingdom
536452,22138,BAKING SET 9 PIECE RETROSPOT,5,06/09/2011 00:00,4.95,12357.0,United Kingdom
544859,84406B,CREAM CUPID HEARTS COAT HANGER,6,10/12/2011 00:00,2.75,13120.0,France
540558,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,10/05/2011 00:00,4.25,12762.0,Spain
541259,71053,WHITE METAL LANTERN,10,03/25/2011 00:00,3.39,12815.0,United Kingdom
536375,22752,SET 7 BABUSHKA NESTING BOXES,11,06/07/2011 00:00,7.65,12347.0,United Kingdom
536742,71053,WHITE METAL LANTERN,11,03/22/2011 00:00,3.39,12392.0,United Kingdom
541477,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,11/22/2011 00:00,2.55,12833.0,France
543738,22633,HAND WARMER UNION JACK,23,02/21/2011 00:00,1.85,13063.0,United Kingdom
544326,21754,HOME BUILDING BLOCK WORD,15,07/05/2011 00:00,5.95,13089.0,United Kingdom
538848,22752,SET 7 BABUSHKA NESTING BOXES,14,11/01/2011 00:00,7.65,12585.0,United Kingdom
541257,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,04/22/2011 00:00,2.55,12815.0,United Kingdom
544327,85123A,WHITE HANGING HEART T-LIGHT HOLDER,20,07/30/2011 00:00,2.55,13089.0,United Kingdom
537998,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,06/16/2011 00:00,2.55,12509.0,United Kingdom
538440,84029E,RED WOOLLY HOTTIE WHITE HEART,3,12/03/2011 00:00,3.75,12552.0,United Kingdom
543789,84029E,RED WOOLLY HOTTIE WHITE HEART,10,02/22/2011 00:00,3.75,13068.0,Germany
540517,22633,HAND WARMER UNION JACK,6,02/15/2011 00:00,1.85,12760.0,Netherlands
544921,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,09/15/2011 00:00,4.25,13120.0,France
539762,22752,SET 7 BABUSHKA NESTING BOXES,9,10/14/2011 00:00,7.65,12671.0,United Kingdom
543849,71053,WHITE METAL LANTERN,27,07/22/2011 00:00,3.39,13068.0,Germany
543348,22961,JAM MAKING SET PRINTED,21,07/02/2011 00:00,4.25,13009.0,France
536580,22961,JAM MAKING SET PRINTED,9,09/25/2011 00:00,4.25,12373.0,United Kingdom
539125,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,09/06/2011 00:00,2.55,12614.0,United Kingdom
539093,22961,JAM MAKING SET PRINTED,11,02/11/2011 00:00,4.25,12613.0,United Kingdom
545231,22961,JAM MAKING SET PRINTED,22,11/23/2011 00:00,4.25,13143.0,United Kingdom
537966,21754,HOME BUILDING BLOCK WORD,8,03/17/2011 00:00,5.95,12509.0,United Kingdom
544927,22138,BAKING SET 9 PIECE RETROSPOT,7,09/01/2011 00:00,4.95,13120.0,France
536657,21730,GLASS STAR FROSTED T-LIGHT HOLDER,26,08/15/2011 00:00,4.25,12381.0,United Kingdom
539536,21754,HOME BUILDING BLOCK WORD,9,12/15/2010 00:00,5.95,12636.0,United Kingdom
541488,21754,HOME BUILDING BLOCK WORD,29,02/13/2011 00:00,5.95,12833.0,France
543434,71053,WHITE METAL LANTERN,11,09/04/2011 00:00,3.39,13026.0,United Kingdom
538763,22752,SET 7 BABUSHKA NESTING BOXES,10,06/18/2011 00:00,7.65,12581.0,United Kingdom
539612,21754,HOME BUILDING BLOCK WORD,8,10/31/2011 00:00,5.95,12647.0,United Kingdom
544343,71053,WHITE METAL LANTERN,8,05/03/2011 00:00,3.39,13092.0,United Kingdom
540757,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,09/25/2011 00:00,2.55,12772.0,United Kingdom
541006,22138,BAKING SET 9 PIECE RETROSPOT,9,04/03/2011 00:00,4.95,12789.0,United Kingdom
538421,22752,SET 7 BABUSHKA NESTING BOXES,7,11/23/2011 00:00,7.65,12551.0,United Kingdom
537765,84406B,CREAM CUPID HEARTS COAT HANGER,1,06/09/2011 00:00,2.75,12487.0,United Kingdom
537570,84029E,RED WOOLLY HOTTIE WHITE HEART,2,02/07/2011 00:00,3.75,12470.0,United Kingdom
542642,22138,BAKING SET 9 PIECE RETROSPOT,2,01/28/2011 00:00,4.95,12948.0,Spain
542994,22138,BAKING SET 9 PIECE RETROSPOT,11,05/07/2011 00:00,4.95,12980.0,United Kingdom
543356,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,05/07/2011 00:00,2.55,13011.0,United Kingdom
540125,21754,HOME BUILDING BLOCK WORD,4,06/28/2011 00:00,5.95,12720.0,United Kingdom
541800,84029E,RED WOOLLY HOTTIE WHITE HEART,15,08/15/2011 00:00,3.75,12870.0,United Kingdom
536655,84029E,RED WOOLLY HOTTIE WHITE HEART,21,03/24/2011 00:00,3.75,12381.0,United Kingdom
538972,84406B,CREAM CUPID HEARTS COAT HANGER,8,03/21/2011 00:00,2.75,12602.0,United Kingdom
537759,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,08/18/2011 00:00,2.55,12486.0,United Kingdom
544211,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,08/12/2011 00:00,2.55,13086.0,United Kingdom
543422,21754,HOME BUILDING BLOCK WORD,3,10/01/2011 00:00,5.95,13024.0,United Kingdom
542574,71053,WHITE METAL LANTERN,29,10/21/2011 00:00,3.39,12940.0,Spain
542720,71053,WHITE METAL LANTERN,6,10/23/2011 00:00,3.39,12964.0,United Kingdom
539950,71053,WHITE METAL LANTERN,4,08/12/2011 00:00,3.39,12695.0,United Kingdom
544123,22961,JAM MAKING SET PRINTED,9,02/08/2011 00:00,4.25,13082.0,United Kingdom
541532,21754,HOME BUILDING BLOCK WORD,1,08/21/2011 00:00,5.95,12845.0,United Kingdom
541189,22633,HAND WARMER UNION JACK,7,07/19/2011 00:00,1.85,12807.0,United Kingdom
536652,22633,HAND WARMER UNION JACK,24,04/30/2011 00:00,1.85,12381.0,United Kingdom
536781,71053,WHITE METAL LANTERN,23,03/04/2011 00:00,3.39,12396.0,United Kingdom
543360,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,12/17/2010 00:00,2.55,13012.0,France
540526,71053,WHITE METAL LANTERN,25,11/22/2011 00:00,3.39,12761.0,United Kingdom
538159,71053,WHITE METAL LANTERN,7,03/20/2011 00:00,3.39,12530.0,United Kingdom
543963,22633,HAND WARMER UNION JACK,15,11/17/2011 00:00,1.85,13072.0,United Kingdom
541806,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,10/02/2011 00:00,4.25,12871.0,Spain
538442,84029E,RED WOOLLY HOTTIE WHITE HEART,13,05/05/2011 00:00,3.75,12552.0,United Kingdom
542196,84406B,CREAM CUPID HEARTS COAT HANGER,4,02/20/2011 00:00,2.75,12901.0,United Kingdom
537538,22752,SET 7 BABUSHKA NESTING BOXES,4,09/30/2011 00:00,7.65,12470.0,United Kingdom
540548,22633,HAND WARMER UNION JACK,7,02/10/2011 00:00,1.85,12762.0,Spain
543960,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,11/24/2011 00:00,4.25,13072.0,United Kingdom
542599,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,10/19/2011 00:00,4.25,12940.0,Spain
541821,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,09/04/2011 00:00,2.55,12875.0,United Kingdom
544193,22138,BAKING SET 9 PIECE RETROSPOT,21,03/30/2011 00:00,4.95,13086.0,United Kingdom
539837,22633,HAND WARMER UNION JACK,9,02/12/2011 00:00,1.85,12680.0,United Kingdom
537722,21730,GLASS STAR FROSTED T-LIGHT HOLDER,30,11/04/2011 00:00,4.25,12481.0,United Kingdom
538245,22138,BAKING SET 9 PIECE RETROSPOT,19,11/01/2011 00:00,4.95,12538.0,United Kingdom
541566,71053,WHITE METAL LANTERN,8,10/24/2011 00:00,3.39,12855.0,Germany
544118,22633,HAND WARMER UNION JACK,7,07/17/2011 00:00,1.85,13082.0,United Kingdom
542157,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,11/23/2011 00:00,4.25,12900.0,United Kingdom
543471,21754,HOME BUILDING BLOCK WORD,8,04/02/2011 00:00,5.95,13027.0,United Kingdom
543293,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,07/02/2011 00:00,4.25,13003.0,United Kingdom
545140,21754,HOME BUILDING BLOCK WORD,3,05/25/2011 00:00,5.95,13140.0,United Kingdom
539388,22961,JAM MAKING SET PRINTED,2,02/28/2011 00:00,4.25,12628.0,United Kingdom
537676,71053,WHITE METAL LANTERN,16,11/13/2011 00:00,3.39,12481.0,United Kingdom
543398,22752,SET 7 BABUSHKA NESTING BOXES,3,12/01/2010 00:00,7.65,13019.0,United Kingdom
537235,21730,GLASS STAR FROSTED T-LIGHT HOLDER,21,02/05/2011 00:00,4.25,12434.0,United Kingdom
545043,71053,WHITE METAL LANTERN,2,02/06/2011 00:00,3.39,13139.0,United Kingdom
537401,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,04/13/2011 00:00,4.25,12456.0,United Kingdom
537190,22138,BAKING SET 9 PIECE RETROSPOT,5,02/13/2011 00:00,4.95,12430.0,United Kingdom
